week_start,customer_id,customer_name,sku_id,category,ordered_cases,shipped_cases,fill_rate_pct,on_hand_cases,inbound_po_count,dc_service_level_pct,spoilage_risk_pct
2025-11-17,CUST01,Central Market Group,CAT04-SKU04,Natural Personal Care,17,16,99.0,6,3,97.3,2.5
2025-11-17,CUST01,Central Market Group,CAT04-SKU05,Natural Personal Care,29,26,91.8,5,2,89.1,3.3
2025-11-17,CUST01,Central Market Group,CAT04-SKU06,Natural Personal Care,17,16,98.6,8,0,91.5,5.3
2025-11-17,CUST01,Central Market Group,CAT05-SKU01,Organic Pantry Staples,9,8,93.5,3,2,83.8,3.6
2025-11-17,CUST01,Central Market Group,CAT05-SKU02,Organic Pantry Staples,12,11,97.0,6,3,95.2,0.8
2025-11-17,CUST01,Central Market Group,CAT05-SKU03,Organic Pantry Staples,17,15,94.0,14,3,99.3,4.2
2025-11-17,CUST01,Central Market Group,CAT05-SKU04,Organic Pantry Staples,18,17,96.0,4,0,93.1,2.6
2025-11-17,CUST01,Central Market Group,CAT05-SKU05,Organic Pantry Staples,21,19,93.3,10,1,90.4,3.2
2025-11-17,CUST01,Central Market Group,CAT05-SKU06,Organic Pantry Staples,34,33,97.9,5,2,86.4,3.8
2025-11-17,CUST01,Central Market Group,CAT06-SKU01,Fresh Specialty Cheese,3,2,98.6,3,1,86.9,4.0
2025-11-17,CUST01,Central Market Group,CAT06-SKU02,Fresh Specialty Cheese,3,2,94.0,1,1,80.0,1.9
2025-11-17,CUST01,Central Market Group,CAT06-SKU03,Fresh Specialty Cheese,13,12,92.8,7,3,92.5,4.0
2025-11-17,CUST01,Central Market Group,CAT06-SKU04,Fresh Specialty Cheese,19,17,91.7,11,0,98.0,0.5
2025-11-17,CUST01,Central Market Group,CAT06-SKU05,Fresh Specialty Cheese,13,12,97.2,8,3,91.8,5.9
2025-11-17,CUST01,Central Market Group,CAT06-SKU06,Fresh Specialty Cheese,25,23,92.6,15,3,99.2,3.3
2025-11-17,CUST02,Sproutline Natural Markets,CAT01-SKU01,Functional Beverages,6,5,98.5,2,3,89.8,4.3
2025-11-17,CUST02,Sproutline Natural Markets,CAT01-SKU02,Functional Beverages,5,4,94.4,3,4,94.5,6.0
2025-11-17,CUST02,Sproutline Natural Markets,CAT01-SKU03,Functional Beverages,5,4,91.7,5,3,99.8,0.5
2025-11-17,CUST02,Sproutline Natural Markets,CAT01-SKU04,Functional Beverages,34,32,94.4,11,0,91.0,5.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT01-SKU05,Functional Beverages,12,11,92.2,6,1,90.5,4.3
2025-11-17,CUST02,Sproutline Natural Markets,CAT01-SKU06,Functional Beverages,19,17,92.3,12,0,96.2,3.0
2025-11-17,CUST02,Sproutline Natural Markets,CAT02-SKU01,Better-for-You Snacks,3,2,93.1,0,2,96.0,5.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT02-SKU02,Better-for-You Snacks,11,10,94.9,2,3,90.2,4.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT02-SKU03,Better-for-You Snacks,5,4,98.1,6,4,83.9,1.9
2025-11-17,CUST02,Sproutline Natural Markets,CAT02-SKU04,Better-for-You Snacks,12,11,95.8,8,4,93.7,4.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT02-SKU05,Better-for-You Snacks,12,11,93.5,6,1,97.3,2.3
2025-11-17,CUST02,Sproutline Natural Markets,CAT02-SKU06,Better-for-You Snacks,23,21,93.4,12,4,94.3,7.5
2025-11-17,CUST02,Sproutline Natural Markets,CAT03-SKU01,Plant-Based Meals,21,16,80.0,7,3,86.8,1.6
2025-11-17,CUST02,Sproutline Natural Markets,CAT03-SKU02,Plant-Based Meals,13,11,91.6,3,4,96.4,2.3
2025-11-17,CUST02,Sproutline Natural Markets,CAT03-SKU03,Plant-Based Meals,4,3,92.8,2,1,93.8,5.5
2025-11-17,CUST02,Sproutline Natural Markets,CAT03-SKU04,Plant-Based Meals,24,22,95.3,9,3,91.0,3.3
2025-11-17,CUST02,Sproutline Natural Markets,CAT03-SKU05,Plant-Based Meals,9,8,94.3,6,3,95.8,4.9
2025-11-17,CUST02,Sproutline Natural Markets,CAT03-SKU06,Plant-Based Meals,8,7,93.1,5,3,91.4,4.4
2025-11-17,CUST02,Sproutline Natural Markets,CAT04-SKU01,Natural Personal Care,13,12,93.0,3,1,92.6,1.2
2025-11-17,CUST02,Sproutline Natural Markets,CAT04-SKU02,Natural Personal Care,22,21,97.7,9,3,95.8,4.3
2025-11-17,CUST02,Sproutline Natural Markets,CAT04-SKU03,Natural Personal Care,31,30,97.8,9,4,95.5,1.9
2025-11-17,CUST02,Sproutline Natural Markets,CAT04-SKU04,Natural Personal Care,9,8,92.6,4,0,91.8,3.4
2025-11-17,CUST02,Sproutline Natural Markets,CAT04-SKU05,Natural Personal Care,23,21,94.3,5,4,96.5,1.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT04-SKU06,Natural Personal Care,10,9,92.6,6,4,97.8,0.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT05-SKU01,Organic Pantry Staples,5,4,92.0,2,4,86.3,4.5
2025-11-17,CUST02,Sproutline Natural Markets,CAT05-SKU02,Organic Pantry Staples,16,14,91.4,5,4,99.8,2.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT05-SKU03,Organic Pantry Staples,15,11,74.8,4,4,92.4,2.4
2025-11-17,CUST02,Sproutline Natural Markets,CAT05-SKU04,Organic Pantry Staples,24,23,97.3,14,0,99.8,0.5
2025-11-17,CUST02,Sproutline Natural Markets,CAT05-SKU05,Organic Pantry Staples,17,15,93.0,6,1,90.7,3.7
2025-11-17,CUST02,Sproutline Natural Markets,CAT05-SKU06,Organic Pantry Staples,30,29,97.8,15,0,91.5,3.8
2025-11-17,CUST02,Sproutline Natural Markets,CAT06-SKU01,Fresh Specialty Cheese,4,3,95.1,0,4,93.6,5.5
2025-11-17,CUST02,Sproutline Natural Markets,CAT06-SKU02,Fresh Specialty Cheese,5,4,94.0,3,1,94.2,4.5
2025-11-17,CUST02,Sproutline Natural Markets,CAT06-SKU03,Fresh Specialty Cheese,16,15,98.3,9,1,91.2,3.2
2025-11-17,CUST02,Sproutline Natural Markets,CAT06-SKU04,Fresh Specialty Cheese,14,12,92.4,8,4,87.0,1.0
2025-11-17,CUST02,Sproutline Natural Markets,CAT06-SKU05,Fresh Specialty Cheese,5,4,96.2,2,2,97.9,5.6
2025-11-17,CUST02,Sproutline Natural Markets,CAT06-SKU06,Fresh Specialty Cheese,6,5,97.4,5,1,91.4,2.7
2025-11-17,CUST03,Northstar Independent Co-op,CAT01-SKU01,Functional Beverages,2,1,75.6,0,0,89.1,1.1
2025-11-17,CUST03,Northstar Independent Co-op,CAT01-SKU02,Functional Beverages,19,18,95.0,5,0,94.8,3.1
2025-11-17,CUST03,Northstar Independent Co-op,CAT01-SKU03,Functional Beverages,1,0,96.2,0,1,97.4,1.8
2025-11-17,CUST03,Northstar Independent Co-op,CAT01-SKU04,Functional Beverages,12,11,92.2,7,2,94.4,6.0
2025-11-17,CUST03,Northstar Independent Co-op,CAT01-SKU05,Functional Beverages,20,18,94.4,4,3,97.7,3.6
2025-11-17,CUST03,Northstar Independent Co-op,CAT01-SKU06,Functional Beverages,13,12,95.0,4,1,99.8,3.4
2025-11-17,CUST03,Northstar Independent Co-op,CAT02-SKU01,Better-for-You Snacks,1,0,92.2,3,4,95.1,0.7
2025-11-17,CUST03,Northstar Independent Co-op,CAT02-SKU02,Better-for-You Snacks,6,5,92.4,1,4,97.7,2.9
2025-11-17,CUST03,Northstar Independent Co-op,CAT02-SKU03,Better-for-You Snacks,6,5,97.1,2,3,90.7,3.9
2025-11-17,CUST03,Northstar Independent Co-op,CAT02-SKU04,Better-for-You Snacks,7,6,95.7,2,0,83.8,0.5
2025-11-17,CUST03,Northstar Independent Co-op,CAT02-SKU05,Better-for-You Snacks,9,8,91.7,4,2,97.3,4.7
2025-11-17,CUST03,Northstar Independent Co-op,CAT02-SKU06,Better-for-You Snacks,4,3,92.4,5,4,88.9,4.1
2025-11-17,CUST03,Northstar Independent Co-op,CAT03-SKU01,Plant-Based Meals,13,12,93.2,7,2,94.2,5.7
2025-11-17,CUST03,Northstar Independent Co-op,CAT03-SKU02,Plant-Based Meals,15,13,91.4,6,4,99.3,5.7
2025-11-17,CUST03,Northstar Independent Co-op,CAT03-SKU03,Plant-Based Meals,3,2,95.9,1,1,96.8,3.5
2025-11-17,CUST03,Northstar Independent Co-op,CAT03-SKU04,Plant-Based Meals,14,13,97.2,6,1,99.8,3.1
2025-11-17,CUST03,Northstar Independent Co-op,CAT03-SKU05,Plant-Based Meals,4,3,94.3,0,3,92.3,5.6
2025-11-17,CUST03,Northstar Independent Co-op,CAT03-SKU06,Plant-Based Meals,7,6,92.2,4,0,90.0,1.6
2025-11-17,CUST03,Northstar Independent Co-op,CAT04-SKU01,Natural Personal Care,24,23,97.8,10,3,90.8,3.4
2025-11-17,CUST03,Northstar Independent Co-op,CAT04-SKU02,Natural Personal Care,27,24,91.3,9,2,99.8,3.0
2025-11-17,CUST03,Northstar Independent Co-op,CAT04-SKU03,Natural Personal Care,10,9,97.6,5,2,93.6,2.1
2025-11-17,CUST03,Northstar Independent Co-op,CAT04-SKU04,Natural Personal Care,5,4,92.4,0,4,87.3,3.5
2025-11-17,CUST03,Northstar Independent Co-op,CAT04-SKU05,Natural Personal Care,19,18,96.6,6,2,93.0,4.2
2025-11-17,CUST03,Northstar Independent Co-op,CAT04-SKU06,Natural Personal Care,5,4,93.3,2,4,99.8,3.6
2025-11-17,CUST03,Northstar Independent Co-op,CAT05-SKU01,Organic Pantry Staples,3,2,96.1,4,1,88.0,4.9
2025-11-17,CUST03,Northstar Independent Co-op,CAT05-SKU02,Organic Pantry Staples,11,10,96.4,1,1,91.1,1.9
2025-11-17,CUST03,Northstar Independent Co-op,CAT05-SKU03,Organic Pantry Staples,10,9,92.1,4,1,90.5,7.1
2025-11-17,CUST03,Northstar Independent Co-op,CAT05-SKU04,Organic Pantry Staples,13,12,96.4,8,0,95.4,2.9
2025-11-17,CUST03,Northstar Independent Co-op,CAT05-SKU05,Organic Pantry Staples,14,12,92.2,5,3,86.5,3.0
2025-11-17,CUST03,Northstar Independent Co-op,CAT05-SKU06,Organic Pantry Staples,11,10,98.3,7,4,99.8,5.1
2025-11-17,CUST03,Northstar Independent Co-op,CAT06-SKU01,Fresh Specialty Cheese,4,3,96.8,1,2,93.9,6.2
2025-11-17,CUST03,Northstar Independent Co-op,CAT06-SKU02,Fresh Specialty Cheese,2,1,77.9,0,1,97.0,0.8
2025-11-17,CUST03,Northstar Independent Co-op,CAT06-SKU03,Fresh Specialty Cheese,6,4,77.1,4,0,99.8,0.5
2025-11-17,CUST03,Northstar Independent Co-op,CAT06-SKU04,Fresh Specialty Cheese,9,8,99.0,4,3,92.2,6.4
2025-11-17,CUST03,Northstar Independent Co-op,CAT06-SKU05,Fresh Specialty Cheese,4,3,92.0,2,2,99.8,2.3
2025-11-17,CUST03,Northstar Independent Co-op,CAT06-SKU06,Fresh Specialty Cheese,15,13,93.1,3,4,91.1,5.3
2025-11-17,CUST04,Fresh Table Supermarkets,CAT01-SKU01,Functional Beverages,7,6,98.3,2,1,90.8,1.8
2025-11-17,CUST04,Fresh Table Supermarkets,CAT01-SKU02,Functional Beverages,12,11,95.4,5,4,95.6,1.5
2025-11-17,CUST04,Fresh Table Supermarkets,CAT01-SKU03,Functional Beverages,4,3,78.6,3,2,92.7,2.6
2025-11-17,CUST04,Fresh Table Supermarkets,CAT01-SKU04,Functional Beverages,13,11,91.2,7,2,87.1,1.5
2025-11-17,CUST04,Fresh Table Supermarkets,CAT01-SKU05,Functional Beverages,12,11,97.7,6,1,85.5,2.1
2025-11-17,CUST04,Fresh Table Supermarkets,CAT01-SKU06,Functional Beverages,22,20,92.3,11,4,83.8,2.9
2025-11-17,CUST04,Fresh Table Supermarkets,CAT02-SKU01,Better-for-You Snacks,5,4,94.4,0,0,91.7,5.2
2025-11-17,CUST04,Fresh Table Supermarkets,CAT02-SKU02,Better-for-You Snacks,12,11,94.8,5,4,82.2,3.6
2025-11-17,CUST04,Fresh Table Supermarkets,CAT02-SKU03,Better-for-You Snacks,6,5,98.7,4,3,97.9,2.8
2025-11-17,CUST04,Fresh Table Supermarkets,CAT02-SKU04,Better-for-You Snacks,9,8,95.0,6,0,87.3,4.8
2025-11-17,CUST04,Fresh Table Supermarkets,CAT02-SKU05,Better-for-You Snacks,22,16,75.3,4,3,91.5,1.0
2025-11-17,CUST04,Fresh Table Supermarkets,CAT02-SKU06,Better-for-You Snacks,18,16,94.0,5,1,93.7,0.5
2025-11-17,CUST04,Fresh Table Supermarkets,CAT03-SKU01,Plant-Based Meals,6,5,88.5,0,0,98.0,1.7
2025-11-17,CUST04,Fresh Table Supermarkets,CAT03-SKU02,Plant-Based Meals,13,12,94.7,5,3,93.4,5.1
2025-11-17,CUST04,Fresh Table Supermarkets,CAT03-SKU03,Plant-Based Meals,5,4,96.6,3,2,88.3,2.5
2025-11-17,CUST04,Fresh Table Supermarkets,CAT03-SKU04,Plant-Based Meals,16,14,92.8,5,2,95.7,2.4
2025-11-17,CUST04,Fresh Table Supermarkets,CAT03-SKU05,Plant-Based Meals,2,1,98.1,0,1,97.7,0.7
2025-11-17,CUST04,Fresh Table Supermarkets,CAT03-SKU06,Plant-Based Meals,6,5,98.0,1,3,99.8,3.7
2025-11-17,CUST04,Fresh Table Supermarkets,CAT04-SKU01,Natural Personal Care,20,18,94.9,14,3,93.7,3.4
2025-11-17,CUST04,Fresh Table Supermarkets,CAT04-SKU02,Natural Personal Care,9,8,94.7,4,4,88.4,5.3
2025-11-17,CUST04,Fresh Table Supermarkets,CAT04-SKU03,Natural Personal Care,36,32,91.1,12,0,94.3,2.9
2025-11-17,CUST04,Fresh Table Supermarkets,CAT04-SKU04,Natural Personal Care,20,18,91.6,8,1,99.8,3.8
2025-11-17,CUST04,Fresh Table Supermarkets,CAT04-SKU05,Natural Personal Care,13,12,92.9,4,4,97.1,2.6
2025-11-17,CUST04,Fresh Table Supermarkets,CAT04-SKU06,Natural Personal Care,20,19,95.8,10,2,91.6,1.2
2025-11-17,CUST04,Fresh Table Supermarkets,CAT05-SKU01,Organic Pantry Staples,6,5,98.3,6,2,99.8,3.7
2025-11-17,CUST04,Fresh Table Supermarkets,CAT05-SKU02,Organic Pantry Staples,8,7,93.7,1,2,94.4,2.0
2025-11-17,CUST04,Fresh Table Supermarkets,CAT05-SKU03,Organic Pantry Staples,6,5,95.0,0,1,93.9,2.7
2025-11-17,CUST04,Fresh Table Supermarkets,CAT05-SKU04,Organic Pantry Staples,8,7,98.0,2,0,95.0,3.4
2025-11-17,CUST04,Fresh Table Supermarkets,CAT05-SKU05,Organic Pantry Staples,13,12,96.1,4,4,94.5,0.9
2025-11-17,CUST04,Fresh Table Supermarkets,CAT05-SKU06,Organic Pantry Staples,25,21,86.4,3,3,95.6,2.5
2025-11-17,CUST04,Fresh Table Supermarkets,CAT06-SKU01,Fresh Specialty Cheese,1,0,91.9,1,3,90.9,4.4
2025-11-17,CUST04,Fresh Table Supermarkets,CAT06-SKU02,Fresh Specialty Cheese,4,3,97.0,5,2,89.6,2.7
2025-11-17,CUST04,Fresh Table Supermarkets,CAT06-SKU03,Fresh Specialty Cheese,11,10,96.1,6,0,99.8,1.9
2025-11-17,CUST04,Fresh Table Supermarkets,CAT06-SKU04,Fresh Specialty Cheese,8,6,79.4,6,0,94.4,2.4
2025-11-17,CUST04,Fresh Table Supermarkets,CAT06-SKU05,Fresh Specialty Cheese,13,11,91.8,6,2,95.7,0.5
2025-11-17,CUST04,Fresh Table Supermarkets,CAT06-SKU06,Fresh Specialty Cheese,23,21,95.3,10,2,98.8,4.2
2025-11-17,CUST05,Urban Pantry Express,CAT01-SKU01,Functional Beverages,1,0,94.5,0,3,89.4,3.3
2025-11-17,CUST05,Urban Pantry Express,CAT01-SKU02,Functional Beverages,3,2,98.2,1,4,87.6,0.5
2025-11-17,CUST05,Urban Pantry Express,CAT01-SKU03,Functional Beverages,1,0,91.8,1,2,99.1,0.5
2025-11-17,CUST05,Urban Pantry Express,CAT01-SKU04,Functional Beverages,13,12,95.9,5,1,93.3,3.5
2025-11-17,CUST05,Urban Pantry Express,CAT01-SKU05,Functional Beverages,24,22,93.5,16,3,95.1,2.5
2025-11-17,CUST05,Urban Pantry Express,CAT01-SKU06,Functional Beverages,8,5,74.2,5,2,89.7,1.2
2025-11-17,CUST05,Urban Pantry Express,CAT02-SKU01,Better-for-You Snacks,6,5,93.2,4,1,94.1,3.3
2025-11-17,CUST05,Urban Pantry Express,CAT02-SKU02,Better-for-You Snacks,12,11,94.3,0,2,93.9,2.0
2025-11-17,CUST05,Urban Pantry Express,CAT02-SKU03,Better-for-You Snacks,1,0,94.5,1,2,89.3,0.5
2025-11-17,CUST05,Urban Pantry Express,CAT02-SKU04,Better-for-You Snacks,6,5,98.6,3,3,90.0,3.3
2025-11-17,CUST05,Urban Pantry Express,CAT02-SKU05,Better-for-You Snacks,11,10,97.7,3,3,99.5,1.4
2025-11-17,CUST05,Urban Pantry Express,CAT02-SKU06,Better-for-You Snacks,6,5,94.2,5,3,96.6,4.2
2025-11-17,CUST05,Urban Pantry Express,CAT03-SKU01,Plant-Based Meals,9,8,92.9,2,3,95.0,4.2
2025-11-17,CUST05,Urban Pantry Express,CAT03-SKU02,Plant-Based Meals,5,4,93.0,3,3,93.6,1.0
2025-11-17,CUST05,Urban Pantry Express,CAT03-SKU03,Plant-Based Meals,3,2,98.9,0,3,96.6,4.9
2025-11-17,CUST05,Urban Pantry Express,CAT03-SKU04,Plant-Based Meals,16,15,94.0,5,3,91.8,4.3
2025-11-17,CUST05,Urban Pantry Express,CAT03-SKU05,Plant-Based Meals,4,3,93.5,0,1,95.4,1.7
2025-11-17,CUST05,Urban Pantry Express,CAT03-SKU06,Plant-Based Meals,3,2,81.5,2,4,87.1,2.4
2025-11-17,CUST05,Urban Pantry Express,CAT04-SKU01,Natural Personal Care,10,9,97.3,5,4,92.4,7.0
2025-11-17,CUST05,Urban Pantry Express,CAT04-SKU02,Natural Personal Care,15,14,94.5,8,3,97.4,4.2
2025-11-17,CUST05,Urban Pantry Express,CAT04-SKU03,Natural Personal Care,10,8,86.0,0,1,99.8,2.8
2025-11-17,CUST05,Urban Pantry Express,CAT04-SKU04,Natural Personal Care,10,9,94.7,5,4,99.8,1.8
2025-11-17,CUST05,Urban Pantry Express,CAT04-SKU05,Natural Personal Care,15,11,77.8,11,3,94.5,5.3
2025-11-17,CUST05,Urban Pantry Express,CAT04-SKU06,Natural Personal Care,8,7,91.7,2,2,91.6,3.6
2025-11-17,CUST05,Urban Pantry Express,CAT05-SKU01,Organic Pantry Staples,4,3,97.4,2,0,91.5,2.6
2025-11-17,CUST05,Urban Pantry Express,CAT05-SKU02,Organic Pantry Staples,14,13,97.2,7,0,91.2,2.0
2025-11-17,CUST05,Urban Pantry Express,CAT05-SKU03,Organic Pantry Staples,7,6,96.9,3,1,99.8,0.7
2025-11-17,CUST05,Urban Pantry Express,CAT05-SKU04,Organic Pantry Staples,8,7,93.4,7,1,96.8,4.7
2025-11-17,CUST05,Urban Pantry Express,CAT05-SKU05,Organic Pantry Staples,13,11,91.6,5,3,86.9,3.2
2025-11-17,CUST05,Urban Pantry Express,CAT05-SKU06,Organic Pantry Staples,8,7,96.9,2,4,91.8,5.7
2025-11-17,CUST05,Urban Pantry Express,CAT06-SKU01,Fresh Specialty Cheese,1,0,92.5,0,2,97.8,5.1
2025-11-17,CUST05,Urban Pantry Express,CAT06-SKU02,Fresh Specialty Cheese,2,1,94.6,0,0,90.1,0.5
2025-11-17,CUST05,Urban Pantry Express,CAT06-SKU03,Fresh Specialty Cheese,17,15,93.9,5,3,99.5,3.1
2025-11-17,CUST05,Urban Pantry Express,CAT06-SKU04,Fresh Specialty Cheese,3,2,93.7,2,2,91.8,3.4
2025-11-17,CUST05,Urban Pantry Express,CAT06-SKU05,Fresh Specialty Cheese,2,1,97.8,0,0,83.9,2.7
2025-11-17,CUST05,Urban Pantry Express,CAT06-SKU06,Fresh Specialty Cheese,6,5,98.3,1,4,96.8,5.5
2025-11-24,CUST01,Central Market Group,CAT01-SKU01,Functional Beverages,6,5,92.2,4,1,94.4,3.8
2025-11-24,CUST01,Central Market Group,CAT01-SKU02,Functional Beverages,25,23,94.8,10,2,85.5,2.9
2025-11-24,CUST01,Central Market Group,CAT01-SKU03,Functional Beverages,3,2,96.2,3,4,94.3,6.5
2025-11-24,CUST01,Central Market Group,CAT01-SKU04,Functional Beverages,21,20,97.6,11,4,94.5,2.2
2025-11-24,CUST01,Central Market Group,CAT01-SKU05,Functional Beverages,11,10,97.7,2,0,85.4,5.7
2025-11-24,CUST01,Central Market Group,CAT01-SKU06,Functional Beverages,37,35,96.3,9,1,85.2,3.9
2025-11-24,CUST01,Central Market Group,CAT02-SKU01,Better-for-You Snacks,3,2,92.0,0,2,99.8,4.4
2025-11-24,CUST01,Central Market Group,CAT02-SKU02,Better-for-You Snacks,21,20,98.5,8,2,97.9,2.3
2025-11-24,CUST01,Central Market Group,CAT02-SKU03,Better-for-You Snacks,6,5,93.0,2,0,99.8,3.7
2025-11-24,CUST01,Central Market Group,CAT02-SKU04,Better-for-You Snacks,19,17,93.2,2,2,94.0,3.1
2025-11-24,CUST01,Central Market Group,CAT02-SKU05,Better-for-You Snacks,29,26,92.0,18,1,99.8,5.2
2025-11-24,CUST01,Central Market Group,CAT02-SKU06,Better-for-You Snacks,22,20,91.6,10,0,92.6,3.0
2025-11-24,CUST01,Central Market Group,CAT03-SKU01,Plant-Based Meals,25,21,85.4,6,1,98.7,4.7
2025-11-24,CUST01,Central Market Group,CAT03-SKU02,Plant-Based Meals,13,12,93.0,3,4,85.1,7.2
2025-11-24,CUST01,Central Market Group,CAT03-SKU03,Plant-Based Meals,6,5,94.4,4,1,92.9,3.3
2025-11-24,CUST01,Central Market Group,CAT03-SKU04,Plant-Based Meals,15,13,93.3,3,4,89.8,1.5
2025-11-24,CUST01,Central Market Group,CAT03-SKU05,Plant-Based Meals,8,7,92.3,4,4,94.0,4.4
2025-11-24,CUST01,Central Market Group,CAT03-SKU06,Plant-Based Meals,24,22,94.2,14,1,88.5,5.8
2025-11-24,CUST01,Central Market Group,CAT04-SKU01,Natural Personal Care,32,30,96.2,17,2,96.0,3.5
2025-11-24,CUST01,Central Market Group,CAT04-SKU02,Natural Personal Care,58,48,84.2,15,2,89.4,1.6
2025-11-24,CUST01,Central Market Group,CAT04-SKU03,Natural Personal Care,25,24,98.6,13,4,99.8,0.5
2025-11-24,CUST01,Central Market Group,CAT04-SKU04,Natural Personal Care,14,13,97.6,4,4,90.2,1.6
2025-11-24,CUST01,Central Market Group,CAT04-SKU05,Natural Personal Care,30,27,93.3,9,4,89.1,3.3
2025-11-24,CUST01,Central Market Group,CAT04-SKU06,Natural Personal Care,23,21,94.3,7,4,85.5,1.2
2025-11-24,CUST01,Central Market Group,CAT05-SKU01,Organic Pantry Staples,6,5,94.3,6,3,93.4,0.5
2025-11-24,CUST01,Central Market Group,CAT05-SKU02,Organic Pantry Staples,33,30,91.8,20,0,91.4,3.8
2025-11-24,CUST01,Central Market Group,CAT05-SKU03,Organic Pantry Staples,17,14,85.0,10,1,97.7,0.6
2025-11-24,CUST01,Central Market Group,CAT05-SKU04,Organic Pantry Staples,12,11,97.0,3,1,94.4,3.1
2025-11-24,CUST01,Central Market Group,CAT05-SKU05,Organic Pantry Staples,36,32,91.1,15,1,93.3,1.9
2025-11-24,CUST01,Central Market Group,CAT05-SKU06,Organic Pantry Staples,19,18,97.5,6,0,95.6,0.5
2025-11-24,CUST01,Central Market Group,CAT06-SKU01,Fresh Specialty Cheese,10,9,92.2,1,4,99.8,0.5
2025-11-24,CUST01,Central Market Group,CAT06-SKU02,Fresh Specialty Cheese,3,2,93.9,0,3,96.3,3.5
2025-11-24,CUST01,Central Market Group,CAT06-SKU03,Fresh Specialty Cheese,11,10,97.1,6,3,95.1,4.9
2025-11-24,CUST01,Central Market Group,CAT06-SKU04,Fresh Specialty Cheese,12,11,95.2,4,1,93.0,7.3
2025-11-24,CUST01,Central Market Group,CAT06-SKU05,Fresh Specialty Cheese,9,8,94.2,2,4,99.8,4.1
2025-11-24,CUST01,Central Market Group,CAT06-SKU06,Fresh Specialty Cheese,12,11,92.1,6,1,87.4,1.6
2025-11-24,CUST02,Sproutline Natural Markets,CAT01-SKU01,Functional Beverages,7,6,94.2,5,1,96.5,4.1
2025-11-24,CUST02,Sproutline Natural Markets,CAT01-SKU02,Functional Beverages,16,15,96.1,8,1,93.9,1.7
2025-11-24,CUST02,Sproutline Natural Markets,CAT01-SKU03,Functional Beverages,7,6,93.6,6,1,91.0,0.5
2025-11-24,CUST02,Sproutline Natural Markets,CAT01-SKU04,Functional Beverages,26,25,98.8,13,2,84.9,6.9
2025-11-24,CUST02,Sproutline Natural Markets,CAT01-SKU05,Functional Beverages,16,15,97.7,6,0,98.3,6.2
2025-11-24,CUST02,Sproutline Natural Markets,CAT01-SKU06,Functional Beverages,25,23,95.8,17,3,88.1,6.5
2025-11-24,CUST02,Sproutline Natural Markets,CAT02-SKU01,Better-for-You Snacks,7,6,96.9,0,1,94.5,2.5
2025-11-24,CUST02,Sproutline Natural Markets,CAT02-SKU02,Better-for-You Snacks,8,7,95.6,2,4,93.1,1.6
2025-11-24,CUST02,Sproutline Natural Markets,CAT02-SKU03,Better-for-You Snacks,3,2,92.6,3,3,94.7,2.4
2025-11-24,CUST02,Sproutline Natural Markets,CAT02-SKU04,Better-for-You Snacks,18,17,99.0,1,2,98.0,3.1
2025-11-24,CUST02,Sproutline Natural Markets,CAT02-SKU05,Better-for-You Snacks,30,29,97.6,8,4,96.4,5.9
2025-11-24,CUST02,Sproutline Natural Markets,CAT02-SKU06,Better-for-You Snacks,6,5,96.7,3,0,98.4,3.5
2025-11-24,CUST02,Sproutline Natural Markets,CAT03-SKU01,Plant-Based Meals,5,4,98.0,2,2,92.0,0.5
2025-11-24,CUST02,Sproutline Natural Markets,CAT03-SKU02,Plant-Based Meals,15,14,94.0,10,2,91.9,1.0
2025-11-24,CUST02,Sproutline Natural Markets,CAT03-SKU03,Plant-Based Meals,3,2,98.2,2,3,95.7,3.8
2025-11-24,CUST02,Sproutline Natural Markets,CAT03-SKU04,Plant-Based Meals,9,8,96.0,5,4,95.6,2.6
2025-11-24,CUST02,Sproutline Natural Markets,CAT03-SKU05,Plant-Based Meals,5,4,95.4,0,2,99.8,3.4
2025-11-24,CUST02,Sproutline Natural Markets,CAT03-SKU06,Plant-Based Meals,11,10,92.2,2,0,93.1,3.1
2025-11-24,CUST02,Sproutline Natural Markets,CAT04-SKU01,Natural Personal Care,28,26,94.2,16,3,99.8,5.0
2025-11-24,CUST02,Sproutline Natural Markets,CAT04-SKU02,Natural Personal Care,26,25,96.8,9,2,84.4,2.9
2025-11-24,CUST02,Sproutline Natural Markets,CAT04-SKU03,Natural Personal Care,11,8,81.5,2,3,99.1,5.0
2025-11-24,CUST02,Sproutline Natural Markets,CAT04-SKU04,Natural Personal Care,7,6,95.0,2,2,96.3,1.0
2025-11-24,CUST02,Sproutline Natural Markets,CAT04-SKU05,Natural Personal Care,39,38,99.0,7,1,93.6,2.3
2025-11-24,CUST02,Sproutline Natural Markets,CAT04-SKU06,Natural Personal Care,10,9,91.5,6,4,94.1,6.8
2025-11-24,CUST02,Sproutline Natural Markets,CAT05-SKU01,Organic Pantry Staples,9,8,92.7,0,1,92.4,4.8
